general_confirm,exampleSentence,i'd like you to confirm that please.
general_confirm,exampleSentence,check and confirm the details please.
general_confirm,exampleSentence,would you confirm last thing i said please.
general_confirm,exampleSentence,i would like you to check and confirm detail please.
general_dontcare,exampleSentence,i have no idea for which to select.
general_dontcare,exampleSentence,doesn't matter.
general_dontcare,exampleSentence,that does not matter.
general_dontcare,exampleSentence,do not really bother.
general_dontcare,exampleSentence,i have no idea for what to do, olly.
general_dontcare,exampleSentence,anything would be okay with me.
general_dontcare,exampleSentence,i do not care.
general_dontcare,exampleSentence,this doesn't really matter to me.
general_dontcare,exampleSentence,i wouldn't really care.
general_dontcare,exampleSentence,do not mind to select any one.
general_explain,exampleSentence,s1, again explain to me please.
general_explain,exampleSentence,s1, could you please clarify me about what you've just said once again.
general_explain,exampleSentence,i don't quite catch that.
general_explain,exampleSentence,please explain me about your words once again.
general_explain,exampleSentence,i didn't catch that.
general_explain,exampleSentence,what did you mean by saying it.
general_explain,exampleSentence,s2, i didn't catch up with you.
general_explain,exampleSentence,i am not clear about last sentence.
general_explain,exampleSentence,i am not so clear about that.
general_explain,exampleSentence,please rephrase me more on what you said now.
general_joke,exampleSentence,tell me a joke please
general_joke,exampleSentence,tell a joke
general_joke,exampleSentence,are you aware this joke
general_joke,exampleSentence,tell me something funny
general_joke,exampleSentence,i need a funny joke to tell sam
general_joke,exampleSentence,say a funny
general_joke,exampleSentence,i need a naughty joke not to naughty though
general_joke,exampleSentence,what is the highest rated joke today
general_joke,exampleSentence,what is the funniest joke ever
general_joke,exampleSentence,what is a funny joke
general_negate,exampleSentence,i think you didn't understand me.
general_negate,exampleSentence,uh no, i think not correct response.
general_negate,exampleSentence,sorry but it is incorrect.
general_negate,exampleSentence,dammit, that's not what i said.
general_negate,exampleSentence,uhh no, i did not say this.
general_negate,exampleSentence,you didn't get it correctly.
general_negate,exampleSentence,it's not the correct command.
general_negate,exampleSentence,goddammit.
general_negate,exampleSentence,it must be mistake.
general_negate,exampleSentence,i think you did the task incorrectly.
general_praise,exampleSentence,that's useful, appreciated, olly.
general_praise,exampleSentence,that's good one, thank you very much.
general_praise,exampleSentence,that's amazing job, musch appreciated.
general_praise,exampleSentence,that's cool,, olly.
general_praise,exampleSentence,you helped a lot, i appreciate it, olly.
general_praise,exampleSentence,it's helpful, thank you very much.
general_praise,exampleSentence,nice job, you have done well, olly.
general_praise,exampleSentence,wonderful job, you have done well.
general_praise,exampleSentence,you are so helpful, thank you so much.
general_praise,exampleSentence,excellent work, you've done well.
general_quirky,exampleSentence,i really enjoyed sunny day today
general_quirky,exampleSentence,if you put a velociraptor and a hippo together what would happen
general_quirky,exampleSentence,please explain space
general_quirky,exampleSentence,why people like movies
general_quirky,exampleSentence,about reality in world
general_quirky,exampleSentence,how do you make steel
general_quirky,exampleSentence,what is your prescription for long and healthy life
general_quirky,exampleSentence,i had a relaxing day today
general_quirky,exampleSentence,how does production and population affects us
general_quirky,exampleSentence,how can you get basalt
general_repeat,exampleSentence,please would you speak one more again.
general_repeat,exampleSentence,please tell me that one more again.
general_repeat,exampleSentence,can you say one more again.
general_repeat,exampleSentence,i'd like to hear the last things spoke again.
general_repeat,exampleSentence,can you speak it again please.
general_repeat,exampleSentence,i would like to hear what said again.
general_repeat,exampleSentence,one more again please.
general_repeat,exampleSentence,tell me again.
general_repeat,exampleSentence,let us try your last things once more please.
general_repeat,exampleSentence,say that again.
iot_cleaning,exampleSentence,start house cleaning
iot_cleaning,exampleSentence,initiate cleaning process
iot_cleaning,exampleSentence,robot vacuum the hallway now
iot_cleaning,exampleSentence,turn on the vacuum
iot_cleaning,exampleSentence,can you please put the vacuum on
iot_cleaning,exampleSentence,hoover the carpets around
iot_cleaning,exampleSentence,switch on the roomba
iot_cleaning,exampleSentence,start robo vac
iot_cleaning,exampleSentence,switch on robot vacuum cleaner
iot_cleaning,exampleSentence,olly i need the living room vacuumed can you turn on the vacuum cleaner
iot_coffee,exampleSentence,can you start the coffee machine for me
iot_coffee,exampleSentence,please turn on coffee maker and start brew cycle
iot_coffee,exampleSentence,i'd like an espresso
iot_coffee,exampleSentence,start brewing please
iot_coffee,exampleSentence,make my coffee
iot_coffee,exampleSentence,make me coffee in five minutes
iot_coffee,exampleSentence,start the coffee machine
iot_coffee,exampleSentence,can i please have a cafe americano
iot_coffee,exampleSentence,get the coffee started please
iot_coffee,exampleSentence,make me coffee now
iot_hue_lightchange,exampleSentence,light color change
iot_hue_lightchange,exampleSentence,make a contrast one
iot_hue_lightchange,exampleSentence,change background
iot_hue_lightchange,exampleSentence,make the lights a different color
iot_hue_lightchange,exampleSentence,change the light to blue
iot_hue_lightchange,exampleSentence,change my house lights colour to blue
iot_hue_lightchange,exampleSentence,rotate the light colors
iot_hue_lightchange,exampleSentence,change the light color to black light
iot_hue_lightchange,exampleSentence,pink is all we need
iot_hue_lightchange,exampleSentence,lights at percent
iot_hue_lightdim,exampleSentence,lower the light level in my house
iot_hue_lightdim,exampleSentence,i need to turn the lights down
iot_hue_lightdim,exampleSentence,reduce the brightness
iot_hue_lightdim,exampleSentence,please turn the lights down
iot_hue_lightdim,exampleSentence,decrease brightness
iot_hue_lightdim,exampleSentence,is it ok to lower the lights
iot_hue_lightdim,exampleSentence,bring the lights down a bit
iot_hue_lightdim,exampleSentence,dim all interior lights
iot_hue_lightdim,exampleSentence,dim the lights in the kitchen
iot_hue_lightdim,exampleSentence,turn down the lights in the living room
iot_hue_lightoff,exampleSentence,bed room two lights off
iot_hue_lightoff,exampleSentence,can you please off the light
iot_hue_lightoff,exampleSentence,turn room lights off now
iot_hue_lightoff,exampleSentence,it's too bright in here can you turn a light off
iot_hue_lightoff,exampleSentence,switch off the light on the left
iot_hue_lightoff,exampleSentence,turn lights off in living room
iot_hue_lightoff,exampleSentence,please set the lights off in the living room
iot_hue_lightoff,exampleSentence,please shut the lights
iot_hue_lightoff,exampleSentence,turn office lights off
iot_hue_lightoff,exampleSentence,turn off the living room lights
iot_hue_lighton,exampleSentence,it's too dark i can't even see my hands
iot_hue_lighton,exampleSentence,lights on
iot_hue_lighton,exampleSentence,and the light began
iot_hue_lighton,exampleSentence,turn on hall lights
iot_hue_lighton,exampleSentence,turn on the lights that are outdoors
iot_hue_lighton,exampleSentence,i can't see anything
iot_hue_lighton,exampleSentence,turn on the lamp
iot_hue_lighton,exampleSentence,please turn on the lights in my house
iot_hue_lighton,exampleSentence,It's too dark in here
iot_hue_lighton,exampleSentence,and the darkness has fallen
iot_hue_lightup,exampleSentence,please increase the light
iot_hue_lightup,exampleSentence,lights up
iot_hue_lightup,exampleSentence,can you adjust the lighting for me to be brighter
iot_hue_lightup,exampleSentence,increase the intensity of the lighting in the room
iot_hue_lightup,exampleSentence,increase brightness in the room
iot_hue_lightup,exampleSentence,turn up the brightness of the lights
iot_hue_lightup,exampleSentence,please turn the lights up
iot_hue_lightup,exampleSentence,it is too dark in here increase the brightness of the lights
iot_hue_lightup,exampleSentence,increase light
iot_hue_lightup,exampleSentence,lights brighter
iot_wemo_off,exampleSentence,turn off my wemo socket
iot_wemo_off,exampleSentence,please make the smart socket turn off
iot_wemo_off,exampleSentence,mute your android phone when you arrive at work
iot_wemo_off,exampleSentence,turn off wemo
iot_wemo_off,exampleSentence,switch wemo plug socket off
iot_wemo_off,exampleSentence,turn off my wifi
iot_wemo_off,exampleSentence,turn off the socket
iot_wemo_off,exampleSentence,please turn off the wemo plug socket
iot_wemo_off,exampleSentence,can you please turn off my wemo plug
iot_wemo_off,exampleSentence,turn off wemo socket
iot_wemo_on,exampleSentence,turn on switch of wemo socket
iot_wemo_on,exampleSentence,please turn on my door lock
iot_wemo_on,exampleSentence,i'd like you to turn turn on the tv
iot_wemo_on,exampleSentence,turn on the geyser
iot_wemo_on,exampleSentence,turn on kitchen light
iot_wemo_on,exampleSentence,times clapping sound times
iot_wemo_on,exampleSentence,turn on my wemo socket
iot_wemo_on,exampleSentence,turn my smart plug socket on
iot_wemo_on,exampleSentence,turn on the light socket
iot_wemo_on,exampleSentence,switch on the plug
lists_createoradd,exampleSentence,i want to know could an extra item be added to my grocery list
lists_createoradd,exampleSentence,open grocery list and add milk
lists_createoradd,exampleSentence,please find all name start with alphabetic of g and create a list
lists_createoradd,exampleSentence,remember to put carrots in there
lists_createoradd,exampleSentence,is there room on my grocery list for an extra item
lists_createoradd,exampleSentence,put hamburger on my grocery list
lists_createoradd,exampleSentence,bring up a new shopping list
lists_createoradd,exampleSentence,include an item to a list
lists_createoradd,exampleSentence,please add list of things to buy for party
lists_createoradd,exampleSentence,could you create a new list for me
lists_query,exampleSentence,open note pad
lists_query,exampleSentence,list the items on my shopping list
lists_query,exampleSentence,whats on your list right now
lists_query,exampleSentence,do i have anything planned for today
lists_query,exampleSentence,what's next on my list
lists_query,exampleSentence,read my list to me
lists_query,exampleSentence,i finished my to do list
lists_query,exampleSentence,list things on my list
lists_query,exampleSentence,tell me the name of my lists
lists_query,exampleSentence,list items on my work list
lists_remove,exampleSentence,delete happy dance playlist
lists_remove,exampleSentence,i'm done with today's to do list
lists_remove,exampleSentence,i want you to delete my shopping list from last month
lists_remove,exampleSentence,delete the famous actors list
lists_remove,exampleSentence,remove cart list
lists_remove,exampleSentence,please clear the list
lists_remove,exampleSentence,delete last item listed
lists_remove,exampleSentence,delete the item two from the list
lists_remove,exampleSentence,take milk off my grocery list
lists_remove,exampleSentence,eliminate the list kickball but make sure the contacts remain
music_likeness,exampleSentence,i like songs from
music_likeness,exampleSentence,i like vocals
music_likeness,exampleSentence,i like soft rock music
music_likeness,exampleSentence,this is a five star song
music_likeness,exampleSentence,can you save this what a nice song for me
music_likeness,exampleSentence,please add this song to my playlist favorites
music_likeness,exampleSentence,i am forever hip hop
music_likeness,exampleSentence,save all songs from katy perry
music_likeness,exampleSentence,save that song and my opinion
music_likeness,exampleSentence,save my music preferences
music_query,exampleSentence,check the current playing music title
music_query,exampleSentence,what song is on the radio
music_query,exampleSentence,what music is it
music_query,exampleSentence,show me music by that artist
music_query,exampleSentence,show me the picture of the singer
music_query,exampleSentence,tell me a play list
music_query,exampleSentence,what song do i listen to the most
music_query,exampleSentence,what song is playing now
music_query,exampleSentence,is it possible for you to provide the likes of my music
music_query,exampleSentence,which song am i listening to right now
music_settings,exampleSentence,please add this song to work out playlist
music_settings,exampleSentence,repeat song number ten from main list
music_settings,exampleSentence,turn shuffle on music player on
music_settings,exampleSentence,change song
music_settings,exampleSentence,olly shuffle playlist
music_settings,exampleSentence,show current track in music player
music_settings,exampleSentence,play only particular singer songs
music_settings,exampleSentence,disable shuffle
music_settings,exampleSentence,Please turn off shuffle setting
music_settings,exampleSentence,shuffle the current album of songs
news_query,exampleSentence,what is the latest news on sprint
news_query,exampleSentence,will trump visit russia anytime soon
news_query,exampleSentence,what went on in the world today
news_query,exampleSentence,get me the latest on current events going on in the world
news_query,exampleSentence,how is the news in ireland
news_query,exampleSentence,what is the news today
news_query,exampleSentence,tell me about the latest sports news
news_query,exampleSentence,people canceling iowa vacations over congressman's words
news_query,exampleSentence,look up news articles about trump
news_query,exampleSentence,have there been updates on abortion law
play_audiobook,exampleSentence,play my bookmarked audiobook
play_audiobook,exampleSentence,play next episode of harry potter by j. k. rowling
play_audiobook,exampleSentence,read some more of the daisy goodwin book for me
play_audiobook,exampleSentence,open davinci code audiobook
play_audiobook,exampleSentence,continue audiobook playback
play_audiobook,exampleSentence,please restart the handmaid's tale
play_audiobook,exampleSentence,start dune from where i left off
play_audiobook,exampleSentence,play audiobook of jacob
play_audiobook,exampleSentence,please play recently paused audio
play_audiobook,exampleSentence,open book
play_game,exampleSentence,play scrabble with me
play_game,exampleSentence,can you play tic tac toe
play_game,exampleSentence,open chess game
play_game,exampleSentence,i want you to play this game for me
play_game,exampleSentence,lets play battleship
play_game,exampleSentence,let's play a game of trivia
play_game,exampleSentence,play me a game of tic tac toe
play_game,exampleSentence,get the duet game
play_game,exampleSentence,start spider
play_game,exampleSentence,can you do name that tune
play_music,exampleSentence,please play for me elvis presley song again
play_music,exampleSentence,play the song title
play_music,exampleSentence,i want to listen jazz
play_music,exampleSentence,play anything by cat stevens and i'll be happy
play_music,exampleSentence,please play some jazz music
play_music,exampleSentence,play all songs by metallica on shuffle
play_music,exampleSentence,please play songs i've purchased and favorited
play_music,exampleSentence,repeat this list in random order
play_music,exampleSentence,play jingle bells
play_music,exampleSentence,start music
play_podcasts,exampleSentence,play the next podcast episode
play_podcasts,exampleSentence,please go to next date
play_podcasts,exampleSentence,can i see the previous episode
play_podcasts,exampleSentence,rewind button
play_podcasts,exampleSentence,play this podcast
play_podcasts,exampleSentence,go to the third episode of this podcast
play_podcasts,exampleSentence,play current episode
play_podcasts,exampleSentence,play most recent podcast upload
play_podcasts,exampleSentence,play a podcast about latest yoga videos
play_podcasts,exampleSentence,back one episode
play_radio,exampleSentence,put the news on bbc
play_radio,exampleSentence,i need you to start fm eight hundred and ninety radio channel
play_radio,exampleSentence,play miley cyrus radio
play_radio,exampleSentence,open pandora and play top hits
play_radio,exampleSentence,i want to listen to the radio
play_radio,exampleSentence,turn on my pandora radio
play_radio,exampleSentence,play a news radio station
play_radio,exampleSentence,i want you to go to hot one hundred and five on the radio
play_radio,exampleSentence,please find the radio station currently playing howard stern
play_radio,exampleSentence,open radio frequency ninety nine point five
qa_currency,exampleSentence,dollar rate at present
qa_currency,exampleSentence,money exchange
qa_currency,exampleSentence,what's the dollar's exchange rate with the euro
qa_currency,exampleSentence,how much is one american dollars worth in england
qa_currency,exampleSentence,how many pesos can i get for a dollar right now
qa_currency,exampleSentence,what is the exchange rate for pounds and u. s. d.
qa_currency,exampleSentence,what is the us dollar and euro exchange rate
qa_currency,exampleSentence,what is the yen us dollar exchange rate
qa_currency,exampleSentence,what would be the exchange rate of currency in japan
qa_currency,exampleSentence,how much is the euro versus the canadian dollar
qa_definition,exampleSentence,what does obsessed mean
qa_definition,exampleSentence,what does this stitch long sleeved shirt look like
qa_definition,exampleSentence,describe what a poltergeist is
qa_definition,exampleSentence,siri what does obstacle mean
qa_definition,exampleSentence,what is a chair
qa_definition,exampleSentence,what does a beech tree look like
qa_definition,exampleSentence,what does apple of my eye mean
qa_definition,exampleSentence,siri what is the definition of ziggurat
qa_definition,exampleSentence,how does a cheetah look
qa_definition,exampleSentence,what is this thing
qa_factoid,exampleSentence,where is the statue of liberty located
qa_factoid,exampleSentence,what is the capital of china
qa_factoid,exampleSentence,what is elvis favorite ride
qa_factoid,exampleSentence,how many bones does a human body have
qa_factoid,exampleSentence,actually what is the life style of sahara desert
qa_factoid,exampleSentence,please give height of lindsey lohan
qa_factoid,exampleSentence,tell me about donald trump
qa_factoid,exampleSentence,birth date for movie star keanu reeves
qa_factoid,exampleSentence,look up the number of people living in miami florida
qa_factoid,exampleSentence,where was marlon brando born
qa_maths,exampleSentence,what's thirteen plus fourteen
qa_maths,exampleSentence,what is the square of 4
qa_maths,exampleSentence,sum of five and two
qa_maths,exampleSentence,what does two plus two equal
qa_maths,exampleSentence,what do you get when you multiply sixteen by nine
qa_maths,exampleSentence,how much is one hundred and thirty six plus three hundred and eighty seven
qa_maths,exampleSentence,how do you solve three two
qa_maths,exampleSentence,add five plus eighteen minus four please
qa_maths,exampleSentence,tell me what one plus one is
qa_maths,exampleSentence,what is fifty five minus two
qa_stock,exampleSentence,today's closing price for google
qa_stock,exampleSentence,please tell me news related to the stock market
qa_stock,exampleSentence,please indicate the opening price of fra stock
qa_stock,exampleSentence,stock prices of rolls royce
qa_stock,exampleSentence,stock market
qa_stock,exampleSentence,how effective will be to buy nike stock
qa_stock,exampleSentence,is i. b. m. up today
qa_stock,exampleSentence,open stock price for name
qa_stock,exampleSentence,show me share price of amazon
qa_stock,exampleSentence,what is amazon worth
recommendation_events,exampleSentence,what is planned for today in my local area
recommendation_events,exampleSentence,are there any interesting events around this area
recommendation_events,exampleSentence,today's local events
recommendation_events,exampleSentence,is there a food festival in the area
recommendation_events,exampleSentence,what's around tonight
recommendation_events,exampleSentence,any activity in the area
recommendation_events,exampleSentence,what's the next event at the library
recommendation_events,exampleSentence,where is the event venue
recommendation_events,exampleSentence,whats happening around my town
recommendation_events,exampleSentence,local show
recommendation_locations,exampleSentence,what is a good place for cruise
recommendation_locations,exampleSentence,best restaurant in local area
recommendation_locations,exampleSentence,where is the nearest italian restaurant
recommendation_locations,exampleSentence,give me the name of all the shops in my area
recommendation_locations,exampleSentence,can you tell me a good place to eat
recommendation_locations,exampleSentence,where can i get shawarma in this area
recommendation_locations,exampleSentence,where is a good wine bar near me
recommendation_locations,exampleSentence,where to buy cannon cameras
recommendation_locations,exampleSentence,where is the nearest pub in the city
recommendation_locations,exampleSentence,search for local shops
recommendation_movies,exampleSentence,is logan a good movie to watch
recommendation_movies,exampleSentence,can you recommend some movies to watch in theater near me
recommendation_movies,exampleSentence,recommend a movie playing in me area
recommendation_movies,exampleSentence,what are the current movies playing in me area
recommendation_movies,exampleSentence,movies with good reviews
recommendation_movies,exampleSentence,what's playing at brea plaza five
recommendation_movies,exampleSentence,latest movie releases
recommendation_movies,exampleSentence,local theater screening which movie
recommendation_movies,exampleSentence,recommend a movie with justin bieber
recommendation_movies,exampleSentence,what are the show times of logan
social_post,exampleSentence,i would like to make a post on times twitter
social_post,exampleSentence,tweet complaint to amazon products
social_post,exampleSentence,please tweet the following complaint
social_post,exampleSentence,what is the customer service feedback
social_post,exampleSentence,tweet insight cable's customer service and tell them i have been waiting on hold for thirty minutes
social_post,exampleSentence,post to facebook I'm home
social_post,exampleSentence,it would be nice if you post status for me
social_post,exampleSentence,write a tweet to this company
social_post,exampleSentence,tweet consumer service that the goods are of low quality
social_post,exampleSentence,write this complaint to comcasts customer service twitter
social_query,exampleSentence,show me my social media notifications
social_query,exampleSentence,my facebook update in every three hour should be available
social_query,exampleSentence,have i got new content in my twitter feed
social_query,exampleSentence,did renee just post to my facebook feed
social_query,exampleSentence,did mark post anything new on facebook
social_query,exampleSentence,who has written to me or mentioned me in social media
social_query,exampleSentence,is there any post from my friend mike in facebook
social_query,exampleSentence,how many likes i have got on my eggless cake post on youtube
social_query,exampleSentence,do i have new likes
social_query,exampleSentence,check my twitter notification
takeaway_order,exampleSentence,schedule a delivery from food at the nearby takeaway diner
takeaway_order,exampleSentence,call eastwind and order lomaine to go
takeaway_order,exampleSentence,i'm hungry show me some takeaway food
takeaway_order,exampleSentence,what places can i order takeout from near by
takeaway_order,exampleSentence,start a takeaway order for me
takeaway_order,exampleSentence,order a medium pizza with pepperoni and bacon on its
takeaway_order,exampleSentence,order chinese for delivery
takeaway_order,exampleSentence,i want to order some chinese food tonight what's delivering to me
takeaway_order,exampleSentence,please put in an order from red thai fpr this evening
